timestamp,cmd_lin_x,cmd_ang_z,ref_wheel_L,ref_wheel_R,real_wheel_L,real_wheel_R,odom_x,odom_y,odom_yaw,odom_vx,odom_wz,voltage_main,current_L,current_R
1764204405327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764204405387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764204405437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764204405487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764204405537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764204405587,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204405647,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204405707,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204405757,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204405807,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204405867,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204405917,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204405977,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204406027,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204406087,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204406137,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204406197,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204406247,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204406298,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204406347,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204406407,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204406468,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204406527,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204406577,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204406638,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204406697,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204406747,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204406807,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204406867,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204406917,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204406967,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204407027,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204407077,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204407137,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204407187,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204407237,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204407297,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204407357,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204407407,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204407467,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204407517,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204407577,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204407626,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204407686,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204407736,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204407797,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204407846,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204407906,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204407956,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204408006,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204408066,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204408126,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204408176,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204408237,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204408296,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0
1764204408347,0.5,0,0.5,0.5,0.000935298,0.000400842,0,0,0,0,0,24.8,0,0
1764204408407,0.5,0,0.5,0.5,0.0290844,0.0301988,3.34213e-05,-7.63751e-10,-4.57044e-05,0.000668073,-0.000913604,24.8,0,0
